FPRate;TPRate;thresholds
0,4538232373386296;0,631578947368421;0,4753882586956024
0,46772591857000995;0,631578947368421;0,4715329110622406
0,46772591857000995;0,6403508771929824;0,47141730785369873
0,46871896722939427;0,6403508771929824;0,4713037312030792
0,46871896722939427;0,6491228070175439;0,4712877571582794
0,4716981132075472;0,6491228070175439;0,4707385003566742
0,4716981132075472;0,6578947368421053;0,47068318724632263
0,5004965243296922;0,6578947368421053;0,4629167914390564
0,5004965243296922;0,6666666666666666;0,4627724587917328
0,522343594836147;0,6666666666666666;0,458306223154068
0,522343594836147;0,6754385964912281;0,4581683874130249
0,5332671300893744;0,6754385964912281;0,45592570304870605
0,5332671300893744;0,6842105263157895;0,45453593134880066
0,5521350546176763;0,6842105263157895;0,4501302242279053
0,5521350546176763;0,6929824561403509;0,45000842213630676
0,5551142005958292;0,6929824561403509;0,4490133225917816
0,5551142005958292;0,7017543859649122;0,448961079120636
0,605759682224429;0,7017543859649122;0,43393996357917786
0,605759682224429;0,7192982456140351;0,4336487948894501
0,6226415094339622;0,7192982456140351;0,42826586961746216
0,6226415094339622;0,7280701754385965;0,42803955078125
0,6365441906653426;0,7280701754385965;0,42541760206222534
0,6365441906653426;0,7368421052631579;0,4252670109272003
0,637537239324727;0,7368421052631579;0,4252360761165619
0,637537239324727;0,7456140350877193;0,42504292726516724
0,6514399205561072;0,7456140350877193;0,4212479591369629
0,6514399205561072;0,7543859649122807;0,4202752411365509
0,6693147964250248;0,7543859649122807;0,4109634757041931
0,6693147964250248;0,7631578947368421;0,4109528660774231
0,6722939424031777;0,7631578947368421;0,4088941812515259
0,6722939424031777;0,7719298245614035;0,4084153473377228
0,6911618669314796;0,7719298245614035;0,4012583792209625
0,6911618669314796;0,7807017543859649;0,40094199776649475
0,6971201588877854;0,7807017543859649;0,39906007051467896
0,6971201588877854;0,7894736842105263;0,3985814154148102
0,7140019860973188;0,7894736842105263;0,3927469849586487
0,7140019860973188;0,7982456140350878;0,3926540017127991
0,7219463753723933;0,7982456140350878;0,38947799801826477
0,7219463753723933;0,8070175438596491;0,3894001841545105
0,7437934458788481;0,8070175438596491;0,3823074996471405
0,7437934458788481;0,8157894736842105;0,3821581304073334
0,7527308838133069;0,8157894736842105;0,3788117468357086
0,7527308838133069;0,8245614035087719;0,3779243230819702
0,7576961271102284;0,8245614035087719;0,37488821148872375
0,7576961271102284;0,8421052631578947;0,37419047951698303
0,7815292949354519;0,8421052631578947;0,36603790521621704
0,7815292949354519;0,8508771929824561;0,36544013023376465
0,7894736842105263;0,8508771929824561;0,3631907105445862
0,7894736842105263;0,8596491228070176;0,36312225461006165
0,7974180734856008;0,8596491228070176;0,35934990644454956
0,7974180734856008;0,868421052631579;0,358953058719635
0,8252234359483615;0,868421052631579;0,3451025187969208
0,8252234359483615;0,8771929824561403;0,34477609395980835
0,8440913604766633;0,8771929824561403;0,3388289511203766
0,8440913604766633;0,8859649122807017;0,33872026205062866
0,8778550148957299;0,8859649122807017;0,32512906193733215
0,8778550148957299;0,8947368421052632;0,3248603343963623
0,8818272095332671;0,8947368421052632;0,32359781861305237
0,8818272095332671;0,9035087719298246;0,32343819737434387
0,8838133068520357;0,9035087719298246;0,3228246569633484
0,8838133068520357;0,9122807017543859;0,32199618220329285
0,8887785501489573;0,9122807017543859;0,3190048933029175
0,8887785501489573;0,9210526315789473;0,3184908330440521
0,9046673286991063;0,9210526315789473;0,31016212701797485
0,9046673286991063;0,9385964912280702;0,3097835183143616
0,913604766633565;0,9385964912280702;0,30007287859916687
0,913604766633565;0,9473684210526315;0,30006223917007446
0,9275074478649454;0,9473684210526315;0,2927287518978119
0,9275074478649454;0,956140350877193;0,2920040190219879
0,9374379344587885;0,956140350877193;0,2835729718208313
0,9374379344587885;0,9649122807017544;0,28296858072280884
0,9394240317775571;0,9649122807017544;0,28135865926742554
0,9394240317775571;0,9736842105263158;0,2805525064468384
0,9513406156901688;0,9736842105263158;0,27156683802604675
0,9513406156901688;0,9824561403508771;0,26917481422424316
0,9612711022840119;0,9824561403508771;0,2582070231437683
0,9612711022840119;0,9912280701754386;0,2579551339149475
0,9751737835153923;0,9912280701754386;0,23358400166034698
0,9751737835153923;1,0;0,23325558006763458
1,0;1,0;0,08440132439136505
